Time,Iterations
0.99462,3090
1.00351,3100
1.01254,3110
1.02154,3120
1.03055,3130
1.03961,3140
1.0487,3150
1.05784,3160
1.06701,3170
1.07623,3180
1.08549,3190
1.09479,3200
1.10415,3210
1.11351,3220
1.12292,3230
1.13237,3240
1.14186,3250
1.1514,3260
1.16098,3270
1.17064,3280
1.18029,3290
1.19002,3300
1.19984,3310
1.20965,3320
1.21947,3330
1.22931,3340
1.2392,3350
1.24913,3360
1.25909,3370
1.26912,3380
1.27916,3390
1.28924,3400
1.29939,3410
1.30954,3420
1.31974,3430
1.33001,3440
1.34028,3450
1.35045,3460
1.3601,3470
1.37036,3480
1.38043,3490
1.38997,3500
1.39927,3510
1.40852,3520
1.41784,3530
1.42721,3540
1.43656,3550
1.44599,3560
1.45541,3570
1.46535,3580
1.47617,3590
1.48705,3600
1.49795,3610
1.50892,3620
1.5195,3630
1.52978,3640
1.54002,3650
1.55004,3660
1.5598,3670
1.56962,3680
1.57959,3690
1.58946,3700
1.59937,3710
1.61015,3720
1.6215,3730
1.6329,3740
1.64436,3750
1.65582,3760
1.66732,3770
1.67841,3780
1.68931,3790
1.70017,3800
1.7107,3810
1.72121,3820
1.73196,3830
1.74266,3840
1.75309,3850
1.76353,3860
1.77423,3870
1.78477,3880
1.79533,3890
1.80621,3900
1.81685,3910
1.82793,3920
1.83899,3930
1.85117,3940
1.86339,3950
1.87564,3960
1.88795,3970
1.90029,3980
1.91266,3990
1.92499,4000
1.93669,4010
1.94811,4020
1.95942,4030
1.97099,4040
1.98361,4050
1.99628,4060
2.00896,4070
2.02161,4080
2.03347,4090
2.04532,4100
2.058,4110
2.0709,4120
2.08389,4130
2.09685,4140
2.10986,4150
2.12294,4160
2.13601,4170
2.14916,4180
2.16231,4190
2.17537,4200
2.18771,4210
2.19973,4220
2.21154,4230
2.22382,4240
2.23595,4250
2.24786,4260
2.2598,4270
2.27187,4280
2.28407,4290
2.29634,4300
2.3083,4310
2.32031,4320
2.33259,4330
2.34482,4340
2.35696,4350
2.36911,4360
2.38223,4370
2.39479,4380
2.40716,4390
2.41944,4400
2.43183,4410
2.44426,4420
2.45669,4430
2.46985,4440
2.48395,4450
2.49818,4460
2.51243,4470
2.52673,4480
2.54007,4490
2.55317,4500
2.56581,4510
2.57851,4520
2.59126,4530
2.60402,4540
2.61709,4550
2.63169,4560
2.64636,4570
2.66104,4580
2.67576,4590
2.69029,4600
2.70397,4610
2.71804,4620
2.73156,4630
2.74467,4640
2.75786,4650
2.77103,4660
2.78424,4670
2.79748,4680
2.81075,4690
2.82406,4700
2.83756,4710
2.85097,4720
2.86439,4730
